"Metadata_PlateID_Nuclei","Metadata_WellID_Nuclei","Children_Cells_Count_Nuclei","Metadata_Image_Metadata_Compound","Metadata_Image_Metadata_Concentration","probPos","probNeg"
"Week1_22161","G06",390,"AZ-A",1.0,0.010230179028132993,0.989769820971867
"Week1_22161","G07",474,"AZ-A",0.3,0.02531645569620253,0.9746835443037974
"Week1_22161","G08",403,"AZ-A",0.1,0.0345679012345679,0.9654320987654321
"Week1_22161","G09",355,"AZ-A",0.03,0.05056179775280899,0.949438202247191
"Week1_22161","G10",317,"AZ-A",0.01,0.05993690851735016,0.9400630914826499
"Week1_22161","G11",672,"DMSO",0.0,0.002976190476190476,0.9970238095238095
"Week1_22361","B02",987,"DMSO",0.0,0.0,1.0
"Week1_22361","B03",448,"latrunculin B",30.0,0.6183035714285714,0.3816964285714286
"Week1_22361","B04",476,"latrunculin B",10.0,0.5168067226890757,0.4831932773109243
"Week1_22361","B05",489,"latrunculin B",3.0,0.3721881390593047,0.6278118609406953
"Week1_22361","B06",594,"latrunculin B",1.0,0.037037037037037035,0.962962962962963
"Week1_22361","B07",540,"latrunculin B",0.3,0.040740740740740744,0.9592592592592593
"Week1_22361","B08",898,"latrunculin B",0.1,0.004454342984409799,0.9955456570155902
"Week1_22361","B09",851,"latrunculin B",0.03,0.0023501762632197414,0.9976498237367802
"Week1_22361","B10",994,"latrunculin B",0.01,0.0030181086519114686,0.9969818913480886
"Week1_22361","B11",169,"taxol",0.3,1.0,0.0
"Week1_22361","C02",875,"DMSO",0.0,0.0,1.0
"Week1_22361","C03",384,"doxorubicin",10.0,0.8072916666666666,0.19270833333333337
"Week1_22361","C04",465,"doxorubicin",3.0,0.2645161290322581,0.7354838709677419
"Week1_22361","C05",514,"doxorubicin",1.0,0.07003891050583658,0.9299610894941635
"Week1_22361","C06",699,"doxorubicin",0.3,0.034334763948497854,0.9656652360515021
"Week1_22361","C07",872,"doxorubicin",0.1,0.034403669724770644,0.9655963302752294
"Week1_22361","C08",752,"doxorubicin",0.03,0.010638297872340425,0.9893617021276596
"Week1_22361","C09",873,"doxorubicin",0.01,0.004581901489117984,0.995418098510882
"Week1_22361","C10",830,"doxorubicin",0.003,0.007228915662650603,0.9927710843373494
"Week1_22361","C11",223,"taxol",0.3,1.0,0.0
"Week1_22361","D02",1004,"DMSO",0.0,9.9601593625498E-4,0.999003984063745
"Week1_22361","D03",207,"epothilone B",3.0,0.9903381642512077,0.009661835748792313
"Week1_22361","D04",146,"epothilone B",1.0,1.0,0.0
"Week1_22361","D05",204,"epothilone B",0.3,0.9901960784313726,0.009803921568627416
"Week1_22361","D06",345,"epothilone B",0.1,0.8579710144927536,0.1420289855072464
"Week1_22361","D07",536,"epothilone B",0.03,0.2593283582089552,0.7406716417910448
"Week1_22361","D08",945,"epothilone B",0.01,0.033862433862433865,0.9661375661375662
"Week1_22361","D09",771,"epothilone B",0.003,0.023346303501945526,0.9766536964980544
"Week1_22361","D10",769,"epothilone B",0.001,0.013003901170351105,0.9869960988296489
"Week1_22361","D11",155,"taxol",0.3,1.0,0.0
"Week1_22361","E02",121,"taxol",0.3,1.0,0.0
"Week1_22361","E03",209,"colchicine",3.0,0.11961722488038277,0.8803827751196173
"Week1_22361","E04",868,"colchicine",1.0,0.0023014959723820483,0.997698504027618
"Week1_22361","E05",868,"colchicine",0.3,0.0069124423963133645,0.9930875576036866
"Week1_22361","E06",927,"colchicine",0.1,0.007551240560949299,0.9924487594390508
"Week1_22361","E07",901,"colchicine",0.03,0.004439511653718091,0.9955604883462819
"Week1_22361","E08",780,"colchicine",0.01,0.007692307692307693,0.9923076923076923
"Week1_22361","E09",790,"colchicine",0.003,0.043037974683544304,0.9569620253164557
"Week1_22361","E10",885,"colchicine",0.001,0.15819209039548024,0.8418079096045198
"Week1_22361","E11",1095,"DMSO",0.0,9.132420091324201E-4,0.9990867579908675
"Week1_22361","F02",186,"taxol",0.3,1.0,0.0
"Week1_22361","F03",139,"monastrol",30.0,0.8920863309352518,0.1079136690647482
"Week1_22361","F04",761,"monastrol",10.0,0.002628120893561104,0.9973718791064389
"Week1_22361","F05",777,"monastrol",3.0,0.009009009009009009,0.990990990990991
"Week1_22361","F06",783,"monastrol",1.0,0.005108556832694764,0.9948914431673053
"Week1_22361","F07",948,"monastrol",0.3,0.0010548523206751054,0.9989451476793249
"Week1_22361","F08",903,"monastrol",0.1,0.0,1.0
"Week1_22361","F09",984,"monastrol",0.03,0.0020325203252032522,0.9979674796747967
"Week1_22361","F10",896,"monastrol",0.01,0.002232142857142857,0.9977678571428571
"Week1_22361","F11",777,"DMSO",0.0,0.0,1.0
"Week1_22361","G02",199,"taxol",0.3,0.9849246231155779,0.015075376884422065
"Week1_22361","G03",578,"AZ-I",30.0,0.03633217993079585,0.9636678200692042
"Week1_22361","G04",684,"AZ-I",10.0,0.024853801169590642,0.9751461988304093
"Week1_22361","G05",774,"AZ-I",3.0,0.015503875968992248,0.9844961240310077
"Week1_22361","G06",821,"AZ-I",1.0,0.015834348355663823,0.9841656516443362
"Week1_22361","G07",919,"AZ-I",0.3,0.007616974972796518,0.9923830250272034
"Week1_22361","G08",617,"AZ-I",0.1,0.004862236628849271,0.9951377633711507
"Week1_22361","G09",903,"AZ-I",0.03,0.0022148394241417496,0.9977851605758582
"Week1_22361","G10",1010,"AZ-I",0.01,9.900990099009901E-4,0.999009900990099
"Week1_22361","G11",836,"DMSO",0.0,0.004784688995215311,0.9952153110047847
"Week1_22381","B02",973,"DMSO",0.0,0.0,1.0
"Week1_22381","B03",499,"latrunculin B",30.0,0.6533066132264529,0.3466933867735471
"Week1_22381","B04",554,"latrunculin B",10.0,0.5685920577617328,0.4314079422382672
"Week1_22381","B05",525,"latrunculin B",3.0,0.2419047619047619,0.7580952380952382
"Week1_22381","B06",538,"latrunculin B",1.0,0.09107806691449814,0.9089219330855018
"Week1_22381","B07",761,"latrunculin B",0.3,0.017082785808147174,0.9829172141918529
"Week1_22381","B08",1057,"latrunculin B",0.1,0.003784295175023652,0.9962157048249763
"Week1_22381","B09",882,"latrunculin B",0.03,0.003401360544217687,0.9965986394557823
"Week1_22381","B10",680,"latrunculin B",0.01,0.004411764705882353,0.9955882352941177
"Week1_22381","B11",222,"taxol",0.3,0.990990990990991,0.009009009009009028
"Week1_22381","C02",930,"DMSO",0.0,0.002150537634408602,0.9978494623655914
"Week1_22381","C03",343,"doxorubicin",10.0,0.8367346938775511,0.16326530612244894
"Week1_22381","C04",389,"doxorubicin",3.0,0.37532133676092544,0.6246786632390746
"Week1_22381","C05",577,"doxorubicin",1.0,0.07625649913344887,0.9237435008665511
"Week1_22381","C06",724,"doxorubicin",0.3,0.049723756906077346,0.9502762430939227
"Week1_22381","C07",868,"doxorubicin",0.1,0.021889400921658985,0.978110599078341
"Week1_22381","C08",1050,"doxorubicin",0.03,0.004752851711026616,0.9952471482889734
"Week1_22381","C09",838,"doxorubicin",0.01,0.0059594755661501785,0.9940405244338498
"Week1_22381","C10",785,"doxorubicin",0.003,0.005095541401273885,0.9949044585987261
"Week1_22381","C11",168,"taxol",0.3,0.9940476190476191,0.005952380952380931
"Week1_22381","D02",984,"DMSO",0.0,0.0,1.0
"Week1_22381","D03",208,"epothilone B",3.0,1.0,0.0
"Week1_22381","D04",185,"epothilone B",1.0,1.0,0.0
"Week1_22381","D05",174,"epothilone B",0.3,0.9885057471264368,0.011494252873563204
"Week1_22381","D06",331,"epothilone B",0.1,0.9214501510574018,0.0785498489425982
"Week1_22381","D07",849,"epothilone B",0.03,0.0895170789163722,0.9104829210836278
"Week1_22381","D08",959,"epothilone B",0.01,0.03336809176225235,0.9666319082377477
"Week1_22381","D09",844,"epothilone B",0.003,0.018957345971563982,0.981042654028436
"Week1_22381","D10",987,"epothilone B",0.001,0.0,1.0
"Week1_22381","D11",142,"taxol",0.3,1.0,0.0
"Week1_22381","E02",202,"taxol",0.3,0.995049504950495,0.004950495049504955
"Week1_22381","E03",208,"colchicine",3.0,0.18269230769230768,0.8173076923076923
"Week1_22381","E04",912,"colchicine",1.0,0.0043859649122807015,0.9956140350877193
"Week1_22381","E05",895,"colchicine",0.3,0.0,1.0
"Week1_22381","E06",958,"colchicine",0.1,0.003131524008350731,0.9968684759916493
"Week1_22381","E07",837,"colchicine",0.03,0.0035842293906810036,0.996415770609319
"Week1_22381","E08",843,"colchicine",0.01,0.002372479240806643,0.9976275207591934
"Week1_22381","E09",792,"colchicine",0.003,0.011363636363636364,0.9886363636363636
"Week1_22381","E10",876,"colchicine",0.001,0.03767123287671233,0.9623287671232876
"Week1_22381","E11",1073,"DMSO",0.0,0.0,1.0
"Week1_22381","F02",124,"taxol",0.3,1.0,0.0
"Week1_22381","F03",141,"monastrol",30.0,0.8794326241134752,0.12056737588652477
"Week1_22381","F04",901,"monastrol",10.0,0.005549389567147614,0.9944506104328524
"Week1_22381","F05",922,"monastrol",3.0,0.0032537960954446853,0.9967462039045553
"Week1_22381","F06",944,"monastrol",1.0,0.005296610169491525,0.9947033898305084
"Week1_22381","F07",895,"monastrol",0.3,0.0,1.0
"Week1_22381","F08",860,"monastrol",0.1,0.013953488372093023,0.986046511627907
"Week1_22381","F09",941,"monastrol",0.03,0.0010626992561105207,0.9989373007438895
"Week1_22381","F10",1071,"monastrol",0.01,9.337068160597573E-4,0.9990662931839402
"Week1_22381","F11",1072,"DMSO",0.0,9.328358208955224E-4,0.9990671641791045
"Week1_22381","G02",240,"taxol",0.3,1.0,0.0
"Week1_22381","G03",549,"AZ-I",30.0,0.08196721311475409,0.9180327868852459
"Week1_22381","G04",467,"AZ-I",10.0,0.023554603854389723,0.9764453961456103
"Week1_22381","G05",814,"AZ-I",3.0,0.025798525798525797,0.9742014742014742
"Week1_22381","G06",815,"AZ-I",1.0,0.0036809815950920245,0.996319018404908
"Week1_22381","G07",827,"AZ-I",0.3,0.0024183796856106408,0.9975816203143894
"Week1_22381","G08",797,"AZ-I",0.1,0.005018820577164366,0.9949811794228356
"Week1_22381","G09",1001,"AZ-I",0.03,0.006986027944111776,0.9930139720558883
"Week1_22381","G10",1062,"AZ-I",0.01,0.0018832391713747645,0.9981167608286252
"Week1_22381","G11",1002,"DMSO",0.0,9.98003992015968E-4,0.999001996007984
"Week1_22401","B02",1095,"DMSO",0.0,0.0018264840182648401,0.9981735159817352
"Week1_22401","B03",391,"latrunculin B",30.0,0.7161125319693095,0.28388746803069054
"Week1_22401","B04",526,"latrunculin B",10.0,0.4923954372623574,0.5076045627376427
"Week1_22401","B05",651,"latrunculin B",3.0,0.18433179723502305,0.815668202764977
"Week1_22401","B06",608,"latrunculin B",1.0,0.05921052631578947,0.9407894736842105
"Week1_22401","B07",788,"latrunculin B",0.3,0.0025348542458808617,0.9974651457541192
"Week1_22401","B08",1012,"latrunculin B",0.1,0.001976284584980237,0.9980237154150198
"Week1_22401","B09",1039,"latrunculin B",0.03,9.624639076034649E-4,0.9990375360923965
"Week1_22401","B10",1005,"latrunculin B",0.01,0.0029850746268656717,0.9970149253731343
"Week1_22401","B11",207,"taxol",0.3,0.9903381642512077,0.009661835748792313
"Week1_22401","C02",1073,"DMSO",0.0,0.001863932898415657,0.9981360671015843
"Week1_22401","C03",430,"doxorubicin",10.0,0.7441860465116279,0.2558139534883721
"Week1_22401","C04",556,"doxorubicin",3.0,0.22939068100358423,0.7706093189964158
"Week1_22401","C05",641,"doxorubicin",1.0,0.029595015576323987,0.9704049844236761
"Week1_22401","C06",829,"doxorubicin",0.3,0.013268998793727383,0.9867310012062727
"Week1_22401","C07",855,"doxorubicin",0.1,0.018691588785046728,0.9813084112149533
"Week1_22401","C08",877,"doxorubicin",0.03,0.010250569476082005,0.989749430523918
"Week1_22401","C09",817,"doxorubicin",0.01,0.004895960832313341,0.9951040391676866
"Week1_22401","C10",881,"doxorubicin",0.003,0.004540295119182747,0.9954597048808173
"Week1_22401","C11",210,"taxol",0.3,0.9857142857142858,0.014285714285714235
"Week1_22401","D02",997,"DMSO",0.0,0.0010030090270812437,0.9989969909729187
"Week1_22401","D03",251,"epothilone B",3.0,0.9880478087649402,0.01195219123505975
"Week1_22401","D04",218,"epothilone B",1.0,0.9954128440366973,0.004587155963302725
"Week1_22401","D05",202,"epothilone B",0.3,0.9801980198019802,0.01980198019801982
"Week1_22401","D06",378,"epothilone B",0.1,0.8386243386243386,0.1613756613756614
"Week1_22401","D07",878,"epothilone B",0.03,0.13895216400911162,0.8610478359908884
"Week1_22401","D08",1018,"epothilone B",0.01,0.011776251226692836,0.9882237487733072
"Week1_22401","D09",1012,"epothilone B",0.003,0.001976284584980237,0.9980237154150198
"Week1_22401","D10",1022,"epothilone B",0.001,0.002932551319648094,0.9970674486803519
"Week1_22401","D11",178,"taxol",0.3,0.9887640449438202,0.011235955056179803
"Week1_22401","E02",149,"taxol",0.3,0.9932885906040269,0.006711409395973145
"Week1_22401","E03",339,"colchicine",3.0,0.0855457227138643,0.9144542772861357
"Week1_22401","E04",950,"colchicine",1.0,0.002098635886673662,0.9979013641133263
"Week1_22401","E05",849,"colchicine",0.3,0.0035335689045936395,0.9964664310954063
"Week1_22401","E06",777,"colchicine",0.1,0.008997429305912597,0.9910025706940874
"Week1_22401","E07",873,"colchicine",0.03,0.004576659038901602,0.9954233409610984
"Week1_22401","E08",744,"colchicine",0.01,0.016129032258064516,0.9838709677419355
"Week1_22401","E09",967,"colchicine",0.003,0.007231404958677686,0.9927685950413223
"Week1_22401","E10",957,"colchicine",0.001,0.08150470219435736,0.9184952978056427
"Week1_22401","E11",976,"DMSO",0.0,0.0020491803278688526,0.9979508196721312
"Week1_22401","F02",136,"taxol",0.3,1.0,0.0
"Week1_22401","F03",78,"monastrol",30.0,0.8333333333333334,0.16666666666666663
"Week1_22401","F04",499,"monastrol",10.0,0.008,0.992
"Week1_22401","F05",980,"monastrol",3.0,0.00816326530612245,0.9918367346938776
"Week1_22401","F06",835,"monastrol",1.0,0.005988023952095809,0.9940119760479041
"Week1_22401","F07",798,"monastrol",0.3,0.005012531328320802,0.9949874686716792
"Week1_22401","F08",909,"monastrol",0.1,0.005500550055005501,0.9944994499449945
"Week1_22401","F09",1112,"monastrol",0.03,0.0,1.0
"Week1_22401","F10",1021,"monastrol",0.01,0.0,1.0
"Week1_22401","F11",849,"DMSO",0.0,0.0,1.0
"Week1_22401","G02",212,"taxol",0.3,1.0,0.0
"Week1_22401","G03",707,"AZ-I",30.0,0.06789250353606789,0.9321074964639321
"Week1_22401","G04",646,"AZ-I",10.0,0.030959752321981424,0.9690402476780186
"Week1_22401","G05",695,"AZ-I",3.0,0.017266187050359712,0.9827338129496402
"Week1_22401","G06",539,"AZ-I",1.0,0.03153988868274583,0.9684601113172542
"Week1_22401","G07",681,"AZ-I",0.3,0.004405286343612335,0.9955947136563876
"Week1_22401","G08",892,"AZ-I",0.1,0.005599104143337066,0.9944008958566629
"Week1_22401","G09",999,"AZ-I",0.03,0.006006006006006006,0.993993993993994
"Week1_22401","G10",1012,"AZ-I",0.01,0.005928853754940711,0.9940711462450593
"Week1_22401","G11",824,"DMSO",0.0,0.0012121212121212121,0.9987878787878788
"Week2_24121","B02",565,"DMSO",0.0,0.007079646017699115,0.9929203539823008
"Week2_24121","B03",244,"cytochalasin D",10.0,0.8729508196721312,0.12704918032786883
"Week2_24121","B04",341,"cytochalasin D",3.0,0.8240469208211144,0.17595307917888559
"Week2_24121","B05",311,"cytochalasin D",1.0,0.8906752411575563,0.10932475884244375
"Week2_24121","B06",314,"cytochalasin D",0.3,0.767515923566879,0.23248407643312097
"Week2_24121","B07",274,"cytochalasin D",0.1,0.5985401459854015,0.4014598540145985
"Week2_24121","B08",311,"cytochalasin D",0.03,0.5659163987138264,0.4340836012861736
"Week2_24121","B09",518,"cytochalasin D",0.01,0.14478764478764478,0.8552123552123552
"Week2_24121","B10",465,"cytochalasin D",0.003,0.10752688172043011,0.8924731182795699
"Week2_24121","B11",116,"taxol",0.3,0.9741379310344828,0.025862068965517238
"Week2_24121","C02",680,"DMSO",0.0,0.004411764705882353,0.9955882352941177
"Week2_24121","C03",106,"vinblastine",10.0,0.8962264150943396,0.10377358490566035
"Week2_24121","C04",114,"vinblastine",3.0,0.8245614035087719,0.17543859649122806
"Week2_24121","C05",88,"vinblastine",1.0,0.4943820224719101,0.5056179775280899
"Week2_24121","C06",117,"vinblastine",0.3,0.26495726495726496,0.7350427350427351
"Week2_24121","C07",104,"vinblastine",0.1,0.15384615384615385,0.8461538461538461
"Week2_24121","C08",101,"vinblastine",0.03,0.10891089108910891,0.8910891089108911
"Week2_24121","C09",130,"vinblastine",0.01,0.17692307692307693,0.823076923076923
"Week2_24121","C10",152,"vinblastine",0.003,0.4407894736842105,0.5592105263157895
"Week2_24121","C11",90,"taxol",0.3,0.9888888888888889,0.011111111111111072
"Week2_24121","D02",587,"DMSO",0.0,0.0017035775127768314,0.9982964224872232
"Week2_24121","D03",206,"ALLN",100.0,0.35436893203883496,0.645631067961165
"Week2_24121","D04",189,"ALLN",30.0,0.5079365079365079,0.4920634920634921
"Week2_24121","D05",179,"ALLN",10.0,0.33519553072625696,0.664804469273743
"Week2_24121","D06",313,"ALLN",3.0,0.05750798722044728,0.9424920127795527
"Week2_24121","D07",423,"ALLN",1.0,0.06382978723404255,0.9361702127659575
"Week2_24121","D08",564,"ALLN",0.3,0.0070921985815602835,0.9929078014184397
"Week2_24121","D09",522,"ALLN",0.1,0.01532567049808429,0.9846743295019157
"Week2_24121","D10",422,"ALLN",0.03,0.037914691943127965,0.9620853080568721
"Week2_24121","D11",94,"taxol",0.3,1.0,0.0
"Week2_24121","E02",94,"taxol",0.3,1.0,0.0
"Week2_24121","E03",229,"rapamycin",10.0,0.056768558951965066,0.9432314410480349
"Week2_24121","E04",480,"rapamycin",3.0,0.022916666666666665,0.9770833333333333
"Week2_24121","E05",507,"rapamycin",1.0,0.011834319526627219,0.9881656804733728
"Week2_24121","E06",493,"rapamycin",0.3,0.014198782961460446,0.9858012170385395
"Week2_24121","E07",480,"rapamycin",0.1,0.03125,0.96875
"Week2_24121","E08",604,"rapamycin",0.03,0.019867549668874173,0.9801324503311258
"Week2_24121","E09",485,"rapamycin",0.01,0.024742268041237112,0.9752577319587629
"Week2_24121","E10",437,"rapamycin",0.003,0.016018306636155607,0.9839816933638444
"Week2_24121","E11",637,"DMSO",0.0,0.0015698587127158557,0.9984301412872841
"Week2_24121","F02",102,"taxol",0.3,1.0,0.0
"Week2_24121","F03",147,"genistein",100.0,0.41496598639455784,0.5850340136054422
"Week2_24121","F04",314,"genistein",30.0,0.041401273885350316,0.9585987261146497
"Week2_24121","F05",344,"genistein",10.0,0.020348837209302327,0.9796511627906976
"Week2_24121","F06",584,"genistein",3.0,0.0136986301369863,0.9863013698630136
"Week2_24121","F07",428,"genistein",1.0,0.016355140186915886,0.9836448598130841
"Week2_24121","F08",541,"genistein",0.3,0.027726432532347505,0.9722735674676525
"Week2_24121","F09",612,"genistein",0.1,0.00980392156862745,0.9901960784313726
"Week2_24121","F10",525,"genistein",0.03,0.030476190476190476,0.9695238095238096
"Week2_24121","F11",649,"DMSO",0.0,0.0,1.0
"Week2_24121","G02",94,"taxol",0.3,1.0,0.0
"Week2_24121","G03",307,"methotrexate",10.0,0.029315960912052116,0.9706840390879479
"Week2_24121","G04",351,"methotrexate",3.0,0.014245014245014245,0.9857549857549858
"Week2_24121","G05",440,"methotrexate",1.0,0.01818181818181818,0.9818181818181818
"Week2_24121","G06",424,"methotrexate",0.3,0.01179245283018868,0.9882075471698113
"Week2_24121","G07",286,"methotrexate",0.1,0.024475524475524476,0.9755244755244755
"Week2_24121","G08",325,"methotrexate",0.03,0.03076923076923077,0.9692307692307692
"Week2_24121","G09",374,"methotrexate",0.01,0.034759358288770054,0.9652406417112299
"Week2_24121","G10",429,"methotrexate",0.003,0.03263403263403263,0.9673659673659674
"Week2_24121","G11",671,"DMSO",0.0,0.0014903129657228018,0.9985096870342772
"Week2_24141","B02",687,"DMSO",0.0,0.004366812227074236,0.9956331877729258
"Week2_24141","B03",277,"cytochalasin D",10.0,0.7220216606498195,0.27797833935018046
"Week2_24141","B04",363,"cytochalasin D",3.0,0.6831955922865014,0.3168044077134986
"Week2_24141","B05",319,"cytochalasin D",1.0,0.7962382445141066,0.20376175548589337
"Week2_24141","B06",429,"cytochalasin D",0.3,0.6899766899766899,0.3100233100233101
"Week2_24141","B07",219,"cytochalasin D",0.1,0.5205479452054794,0.4794520547945206
"Week2_24141","B08",323,"cytochalasin D",0.03,0.39384615384615385,0.6061538461538462
"Week2_24141","B09",498,"cytochalasin D",0.01,0.10040160642570281,0.8995983935742972
"Week2_24141","B10",501,"cytochalasin D",0.003,0.0499001996007984,0.9500998003992016
"Week2_24141","B11",134,"taxol",0.3,1.0,0.0
"Week2_24141","C02",568,"DMSO",0.0,0.0035211267605633804,0.9964788732394366
"Week2_24141","C03",119,"vinblastine",10.0,0.8235294117647058,0.17647058823529416
"Week2_24141","C04",132,"vinblastine",3.0,0.8106060606060606,0.18939393939393945
"Week2_24141","C05",118,"vinblastine",1.0,0.288135593220339,0.711864406779661
"Week2_24141","C06",124,"vinblastine",0.3,0.20967741935483872,0.7903225806451613
"Week2_24141","C07",123,"vinblastine",0.1,0.2601626016260163,0.7398373983739837
"Week2_24141","C08",145,"vinblastine",0.03,0.15862068965517243,0.8413793103448276
"Week2_24141","C09",126,"vinblastine",0.01,0.23809523809523808,0.7619047619047619
"Week2_24141","C10",198,"vinblastine",0.003,0.25252525252525254,0.7474747474747474
